match_id,date,batsman,venue,batting_team,team1,team2,runs,balls,wickets,opponent,runs_last_5,runs_last_10,runs_last_5_std,runs_diff_last_match,matches_played,target_runs,strike_rate,sr_last_5,venue_avg_runs,opp_avg_runs
7898,2018-10-04,SR Watson,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,42,19,19,Kolkata Knight Riders,17.6,15.0,13.240090634130867,5.0,34,41.0,2.210526315789474,0.9157142857142856,35.0,27.5
7936,2018-11-05,SR Watson,Sawai Mansingh Stadium,Chennai Super Kings,Chennai Super Kings,Rajasthan Royals,41,33,33,Rajasthan Royals,21.2,17.7,17.253985046939157,26.0,35,0.0,1.2424242424242424,1.1658195488721803,29.0,20.5
11341,2019-01-05,SR Watson,M. A. Chidambaram Stadium,Chennai Super Kings,Chennai Super Kings,Delhi Capitals,0,9,9,Delhi Capitals,29.2,19.9,14.61848145328372,-1.0,36,6.0,0.0,1.364304397357029,13.5,28.0
11151,2019-03-04,SR Watson,Wankhede Stadium,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,6,6,6,Mumbai Indians,22.0,19.6,18.721645226849056,-41.0,37,9.0,1.0,1.076304397357029,13.25,13.0
11346,2019-05-05,SR Watson,IS Bindra Stadium,Chennai Super Kings,Chennai Super Kings,Kings XI Punjab,9,12,12,Kings XI Punjab,21.0,18.0,19.570385790780925,6.0,38,27.0,0.75,1.1191615402141717,9.0,12.0
11309,2019-06-04,SR Watson,M. A. Chidambaram Stadium,Chennai Super Kings,Chennai Super Kings,Kings XI Punjab,27,25,25,Kings XI Punjab,19.6,18.6,20.255863348670182,3.0,39,10.0,1.08,1.0405901116427434,13.5,12.0
11412,2019-07-05,SR Watson,M. A. Chidambaram Stadium,Chennai Super Kings,Chennai Super Kings,Mumbai Indians,10,13,13,Mumbai Indians,16.6,18.9,16.949926253526886,18.0,40,17.0,0.7692307692307693,0.8144848484848485,13.5,13.0
11314,2019-09-04,SR Watson,M. A. Chidambaram Stadium,Chennai Super Kings,Kolkata Knight Riders,Chennai Super Kings,17,9,9,Kolkata Knight Riders,10.4,19.8,10.0647901120689,-17.0,41,56.0,1.8888888888888888,0.7198461538461539,13.5,27.5
11414,2019-10-05,SR Watson,ACA-VDCA Stadium,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,56,34,34,Delhi Capitals,13.8,17.9,8.408329203831157,7.0,42,0.0,1.6470588235294117,1.0976239316239316,56.0,28.0
11316,2019-11-04,SR Watson,Sawai Mansingh Stadium,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,0,4,4,Rajasthan Royals,23.8,22.4,19.382982226685343,39.0,43,84.0,0.0,1.227035696329814,29.0,20.5
7936,2018-11-05,SV Samson,Sawai Mansingh Stadium,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,22,23,23,Chennai Super Kings,28.6,27.0,17.7426040929735,-14.0,20,6.0,0.9565217391304348,1.2013024072882517,27.33333333333333,22.0
11344,2019-04-05,SV Samson,Feroz Shah Kotla Ground,Rajasthan Royals,Rajasthan Royals,Delhi Capitals,6,9,9,Delhi Capitals,32.4,29.2,11.991663771137016,-15.0,21,6.0,0.6666666666666666,1.2726067551143383,6.0,6.0
481,2014-04-05,V Kohli,M Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,0,6,6,Sunrisers Hyderabad,59.0,42.4,35.91656999213594,-18.0,20,35.0,0.0,1.4101775221448118,33.8,45.66666666666666
484,2014-06-05,V Kohli,Wankhede Stadium,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,35,28,28,Mumbai Indians,48.8,41.5,44.87983957190578,-17.0,21,0.0,1.25,1.193156245549067,45.66666666666666,33.333333333333336
488,2014-09-05,V Kohli,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,0,1,1,Kings XI Punjab,37.2,39.3,37.48599738569057,35.0,22,4.0,0.0,1.0784503631961255,33.8,14.4
492,2014-11-05,V Kohli,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Rajasthan Royals,4,9,9,Rajasthan Royals,17.4,36.8,17.501428513124285,-35.0,23,34.0,0.4444444444444444,0.7428571428571428,33.8,14.5
550,2015-02-05,V Kohli,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,34,20,20,Kolkata Knight Riders,11.2,34.8,15.02331521336086,4.0,24,48.0,1.7,0.5817460317460318,33.8,33.875
554,2015-04-05,V Kohli,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,48,44,44,Chennai Super Kings,14.6,36.8,18.2428068015862,30.0,25,32.0,1.0909090909090908,0.6788888888888889,52.5,38.0
557,2015-06-05,V Kohli,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kings XI Punjab,32,31,31,Kings XI Punjab,24.2,36.5,21.052315787105226,14.0,26,82.0,1.032258064516129,0.8970707070707071,33.8,14.4
562,2015-10-05,V Kohli,Wankhede Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians,82,51,51,Mumbai Indians,23.6,30.4,20.70748656887165,-16.0,27,13.0,1.607843137254902,0.8535223199739328,45.66666666666666,33.333333333333336
522,2015-11-04,V Kohli,Eden Gardens,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,13,15,15,Kolkata Knight Riders,40.0,28.7,28.390139133156776,50.0,28,52.0,0.8666666666666667,1.1750909474249132,22.0,33.875
606,2016-02-05,V Kohli,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,52,44,44,Kolkata Knight Riders,41.8,26.5,25.69435735720977,-69.0,29,108.0,1.181818181818182,1.2595353918693577,33.8,33.875
611,2016-07-05,V Kohli,M Chinnaswamy Stadium,Royal Challengers Bangalore,Rising Pune Supergiants,Royal Challengers Bangalore,108,58,58,Rising Pune Supergiants,45.4,30.0,25.589060162499123,39.0,30,20.0,1.862068965517241,1.1558990282329942,33.8,108.0
615,2016-09-05,V Kohli,"Punjab Cricket Association IS Bindra Stadium, Mohali",Royal Challengers Bangalore,Royal Challengers Bangalore,Kings XI Punjab,20,21,21,Kings XI Punjab,57.4,40.8,38.1156135986291,56.0,31,7.0,0.9523809523809524,1.3101310031546245,20.0,14.4
617,2016-11-05,V Kohli,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians,7,8,8,Mumbai Indians,55.0,39.3,40.422765862815474,-88.0,32,75.0,0.875,1.294155580727589,33.8,33.333333333333336
580,2016-12-04,V Kohli,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Sunrisers Hyderabad,75,51,51,Sunrisers Hyderabad,40.0,40.0,41.79114738793373,-13.0,33,20.0,1.4705882352941178,1.1475869532766083,33.8,45.66666666666666
37,2017-01-05,V Kohli,Wankhede Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians,20,15,15,Mumbai Indians,52.4,47.1,40.96705993844322,68.0,34,6.0,1.3333333333333333,1.2683712670020988,45.66666666666666,33.333333333333336
42,2017-05-05,V Kohli,M Chinnaswamy Stadium,Royal Challengers Bangalore,Kings XI Punjab,Royal Challengers Bangalore,6,6,6,Kings XI Punjab,46.0,45.7,43.468379311863,-55.0,35,5.0,1.0,1.2986742973051288,33.8,14.4
45,2017-07-05,V Kohli,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,5,9,9,Kolkata Knight Riders,25.6,41.5,28.430617298961337,-14.0,36,32.0,0.5555555555555556,1.126260504201681,33.8,33.875
7924,2018-01-05,V Kohli,M Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Mumbai Indians,32,26,26,Mumbai Indians,22.6,38.8,29.92156413023891,-1.0,37,9.0,1.2307692307692308,1.0468954248366011,33.8,33.333333333333336
7928,2018-05-05,V Kohli,Maharashtra Cricket Association Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Chennai Super Kings,9,11,11,Chennai Super Kings,27.6,33.8,28.728035087697865,27.0,38,39.0,0.8181818181818182,1.1180492709904477,9.0,38.0
7932,2018-07-05,V Kohli,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,39,30,30,Sunrisers Hyderabad,14.4,33.4,11.50217370760848,-23.0,39,31.0,1.3,0.9875679875679876,45.0,45.66666666666666
7896,2018-08-04,V Kohli,Eden Gardens,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,31,33,33,Kolkata Knight Riders,18.2,32.1,16.05303709582706,30.0,40,72.0,0.9393939393939394,0.9809013209013208,22.0,33.875
7938,2018-12-05,V Kohli,Feroz Shah Kotla,Royal Challengers Bangalore,Delhi Daredevils,Royal Challengers Bangalore,72,42,42,Delhi Daredevils,23.2,24.4,15.172343260024132,-8.0,41,25.0,1.7142857142857142,0.9687801087801088,85.5,85.5
11150,2019-02-04,V Kohli,Sawai Mansingh Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Rajasthan Royals,25,26,26,Rajasthan Royals,36.6,29.6,22.766203021145177,41.0,42,16.0,0.9615384615384616,1.2005261405261405,25.0,14.5
11345,2019-04-05,V Kohli,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,16,7,7,Sunrisers Hyderabad,35.2,31.4,23.32809465001374,-47.0,43,84.0,2.2857142857142856,1.1466799866799868,50.0,45.66666666666666
11153,2019-05-04,V Kohli,M. Chinnaswamy Stadium,Royal Challengers Bangalore,Royal Challengers Bangalore,Kolkata Knight Riders,84,49,49,Kolkata Knight Riders,36.6,25.5,21.5011627592556,-9.0,44,42.0,1.7142857142857142,1.44018648018648,50.0,33.875
552,2015-03-05,V Sehwag,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,Mumbai Indians,Kings XI Punjab,2,5,5,Mumbai Indians,26.8,19.0,29.132456127144515,-71.0,20,0.0,0.4,0.9238196286472148,2.0,1.5
520,2015-10-04,V Sehwag,Maharashtra Cricket Association Stadium,Kings XI Punjab,Rajasthan Royals,Kings XI Punjab,0,1,1,Rajasthan Royals,27.0,18.4,28.91366458960192,1.0,21,36.0,0.0,0.9038196286472148,0.0,5.5
7897,2018-09-04,WP Saha,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,6,6,6,Rajasthan Royals,35.0,32.0,34.22718218024966,-84.0,20,22.0,1.0,1.3778947601639526,12.333333333333334,6.0
7900,2018-12-04,WP Saha,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,22,20,20,Mumbai Indians,32.0,29.3,36.35244145858707,-3.0,21,26.0,1.1,1.4098947601639529,12.333333333333334,47.0
11342,2019-02-05,WP Saha,Wankhede Stadium,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,26,16,16,Mumbai Indians,33.6,29.1,35.52886150723099,16.0,22,21.0,1.625,1.3187836490528415,59.5,47.0
11345,2019-04-05,WP Saha,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,21,11,11,Royal Challengers Bangalore,31.2,26.5,35.56262082580529,4.0,23,8.0,1.9090909090909087,1.4202542372881355,21.0,16.75
437,2013-09-05,YK Pathan,Subrata Roy Sahara Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Pune Warriors,3,7,7,Pune Warriors,20.0,17.4,17.98610574860495,-13.0,20,27.0,0.4285714285714285,1.0589869281045752,3.0,7.0
392,2013-11-04,YK Pathan,M Chinnaswamy Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore,27,17,17,Royal Challengers Bangalore,16.6,16.6,19.52690451658941,3.0,21,18.0,1.588235294117647,0.894701213818861,22.5,15.11111111111111
441,2013-12-05,YK Pathan,JSCA International Stadium Complex,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,18,17,17,Royal Challengers Bangalore,18.4,18.6,20.094775440397434,24.0,22,36.0,1.0588235294117647,1.0005835667600371,29.5,15.11111111111111
517,2014-01-06,YK Pathan,M Chinnaswamy Stadium,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,36,23,23,Kings XI Punjab,12.2,18.9,11.031772296417287,-9.0,23,41.0,1.565217391304348,0.940126050420168,22.5,21.5
478,2014-02-05,YK Pathan,JSCA International Stadium Complex,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,41,29,29,Chennai Super Kings,16.8,22.4,15.3850576859497,18.0,24,0.0,1.4137931034482758,0.9281695286810376,29.5,41.0
482,2014-05-05,YK Pathan,"Sardar Patel Stadium, Motera",Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,0,1,1,Rajasthan Royals,25.0,22.5,15.116216457830973,5.0,25,11.0,0.0,1.2109281493706927,0.0,16.0
550,2015-02-05,YK Pathan,M Chinnaswamy Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore,11,7,7,Royal Challengers Bangalore,24.4,20.5,16.2265215003093,-41.0,26,30.0,1.5714285714285714,1.1252138636564069,22.5,15.11111111111111
555,2015-04-05,YK Pathan,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Sunrisers Hyderabad,30,20,20,Sunrisers Hyderabad,21.2,19.8,17.137677789012137,11.0,27,42.0,1.5,1.121852519118592,26.83333333333333,30.0
545,2015-07-05,YK Pathan,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Delhi Daredevils,42,24,24,Delhi Daredevils,23.6,17.9,17.41551032843999,19.0,28,14.0,1.75,1.2100878132362392,26.83333333333333,23.0
518,2015-08-04,YK Pathan,Eden Gardens,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,14,12,12,Mumbai Indians,24.8,20.8,18.646715528478467,12.0,29,29.0,1.1666666666666667,1.2470443349753697,26.83333333333333,17.4
560,2015-09-05,YK Pathan,Eden Gardens,Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,29,19,19,Kings XI Punjab,19.4,22.2,16.57709262808168,-28.0,30,3.0,1.5263157894736843,1.1976190476190474,26.83333333333333,21.5
522,2015-11-04,YK Pathan,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Royal Challengers Bangalore,3,4,4,Royal Challengers Bangalore,25.2,24.8,12.716131487209465,15.0,31,60.0,0.75,1.5028822055137845,26.83333333333333,15.11111111111111
606,2016-02-05,YK Pathan,M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,60,30,30,Royal Challengers Bangalore,23.6,22.4,15.20855022676389,-26.0,32,19.0,2.0,1.33859649122807,22.5,15.11111111111111
608,2016-04-05,YK Pathan,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Kings XI Punjab,19,16,16,Kings XI Punjab,29.6,26.6,22.52332124709853,57.0,33,63.0,1.1875,1.4385964912280702,26.83333333333333,21.5
614,2016-08-05,YK Pathan,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Gujarat Lions,63,43,43,Gujarat Lions,25.0,24.9,21.69101196348386,-41.0,34,4.0,1.4651162790697674,1.3260964912280702,26.83333333333333,63.0
40,2017-03-05,YK Pathan,Eden Gardens,Kolkata Knight Riders,Kolkata Knight Riders,Rising Pune Supergiant,4,9,9,Rising Pune Supergiant,34.8,27.1,26.099808428415717,44.0,35,0.0,0.4444444444444444,1.3857864137086904,26.83333333333333,4.0
45,2017-07-05,YK Pathan,M Chinnaswamy Stadium,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,0,6,6,Royal Challengers Bangalore,29.8,27.5,29.642874354556103,-59.0,36,6.0,0.0,1.1694121447028425,22.5,15.11111111111111
7,2017-09-04,YK Pathan,Wankhede Stadium,Kolkata Knight Riders,Kolkata Knight Riders,Mumbai Indians,6,11,11,Mumbai Indians,29.2,26.4,30.34303874037668,-4.0,37,2.0,0.5454545454545454,1.019412144702842,9.5,17.4
48,2017-09-05,YK Pathan,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kolkata Knight Riders,Kings XI Punjab,Kolkata Knight Riders,2,3,3,Kings XI Punjab,18.4,24.0,25.92874852359828,6.0,38,28.0,0.6666666666666666,0.7285030537937514,2.0,21.5
7929,2018-05-05,YK Pathan,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Delhi Daredevils,Sunrisers Hyderabad,28,13,13,Delhi Daredevils,15.0,20.0,26.92582403567252,-4.0,39,12.0,2.1538461538461537,0.6243363871270847,18.0,23.0
7932,2018-07-05,YK Pathan,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,12,7,7,Royal Challengers Bangalore,8.0,21.4,11.40175425099137,26.0,40,14.0,1.7142857142857142,0.762082362082362,18.0,15.11111111111111
7900,2018-12-04,YK Pathan,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,14,14,14,Mumbai Indians,9.6,19.7,11.260550608207389,-16.0,41,9.0,1.0,1.016050616050616,18.0,17.4
11152,2019-04-04,YK Pathan,Feroz Shah Kotla Ground,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,9,11,11,Delhi Capitals,12.4,20.8,9.93981891183133,2.0,42,4.0,0.8181818181818182,1.216050616050616,9.0,9.0
11345,2019-04-05,YK Pathan,M. Chinnaswamy Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,4,5,5,Royal Challengers Bangalore,13.0,15.7,9.539392014169444,-5.0,43,0.0,0.8,1.2705960705960706,4.0,15.11111111111111
553,2015-03-05,Yuvraj Singh,Brabourne Stadium,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,22,21,21,Rajasthan Royals,27.8,20.1,32.995454232363585,80.0,20,57.0,1.0476190476190477,0.9723697566801016,22.0,35.0
556,2015-05-05,Yuvraj Singh,Wankhede Stadium,Delhi Daredevils,Delhi Daredevils,Mumbai Indians,57,44,44,Mumbai Indians,25.6,20.7,32.92871087668025,-61.0,21,0.0,1.2954545454545454,0.9543073593073592,22.666666666666668,23.285714285714285
545,2015-07-05,Yuvraj Singh,Eden Gardens,Delhi Daredevils,Kolkata Knight Riders,Delhi Daredevils,0,3,3,Kolkata Knight Riders,34.2,26.2,34.708788512421464,35.0,22,9.0,0.0,1.0383982683982684,0.0,0.5
519,2015-09-04,Yuvraj Singh,"MA Chidambaram Stadium, Chepauk",Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,9,6,6,Chennai Super Kings,33.0,24.7,36.00694377477767,-57.0,23,2.0,1.5,0.9183982683982684,9.0,20.5
561,2015-09-05,Yuvraj Singh,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Sunrisers Hyderabad,Delhi Daredevils,2,7,7,Sunrisers Hyderabad,34.2,25.5,34.83819742753634,9.0,24,27.0,0.2857142857142857,1.163852813852814,17.0,6.0
523,2015-12-04,Yuvraj Singh,Feroz Shah Kotla,Delhi Daredevils,Delhi Daredevils,Rajasthan Royals,27,17,17,Rajasthan Royals,18.0,22.9,23.441416339462087,-7.0,25,32.0,1.588235294117647,0.8257575757575758,48.5,35.0
565,2015-12-05,Yuvraj Singh,Shaheed Veer Narayan Singh International Stadium,Delhi Daredevils,Chennai Super Kings,Delhi Daredevils,32,28,28,Chennai Super Kings,19.0,22.3,23.759208741033447,25.0,26,5.0,1.1428571428571428,0.9338808250572956,17.0,20.5
610,2016-06-05,Yuvraj Singh,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,5,14,14,Gujarat Lions,14.0,24.1,14.645818515876812,5.0,27,39.0,0.3571428571428571,0.9033613445378152,22.166666666666668,5.0
613,2016-08-05,Yuvraj Singh,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,39,24,24,Mumbai Indians,15.0,24.0,13.583077707206128,-27.0,28,23.0,1.625,0.9747899159663864,31.0,23.285714285714285
616,2016-10-05,Yuvraj Singh,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Rising Pune Supergiants,23,21,21,Rising Pune Supergiants,21.0,27.6,16.56804152578089,34.0,29,8.0,1.0952380952380951,0.9997899159663864,31.0,23.0
618,2016-12-05,Yuvraj Singh,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Delhi Daredevils,8,8,8,Delhi Daredevils,25.2,21.6,12.774975538137047,-16.0,30,70.0,1.0,1.1616946778711483,22.166666666666668,30.0
39,2017-02-05,Yuvraj Singh,Feroz Shah Kotla,Sunrisers Hyderabad,Sunrisers Hyderabad,Delhi Daredevils,70,43,43,Delhi Daredevils,21.4,20.2,14.774978849392644,-15.0,31,62.0,1.627906976744186,1.044047619047619,48.5,30.0
1,2017-05-04,Yuvraj Singh,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Sunrisers Hyderabad,Royal Challengers Bangalore,62,30,30,Royal Challengers Bangalore,29.0,21.5,26.61766330841233,62.0,32,47.0,2.066666666666667,1.1410575858250278,22.166666666666668,39.0
43,2017-06-05,Yuvraj Singh,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Rising Pune Supergiant,Sunrisers Hyderabad,47,44,44,Rising Pune Supergiant,40.4,27.7,25.96728711282717,-8.0,33,9.0,1.068181818181818,1.4829623477297895,22.166666666666668,47.0
47,2017-08-05,Yuvraj Singh,"Rajiv Gandhi International Stadium, Uppal",Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,9,12,12,Mumbai Indians,42.0,31.5,26.105554964413223,-15.0,34,5.0,0.75,1.3715987113661534,22.166666666666668,23.285714285714285
10,2017-12-04,Yuvraj Singh,Wankhede Stadium,Sunrisers Hyderabad,Sunrisers Hyderabad,Mumbai Indians,5,8,8,Mumbai Indians,39.2,32.2,29.218145047213383,-38.0,35,14.0,0.625,1.3025510923185344,22.666666666666668,23.285714285714285
7927,2018-04-05,Yuvraj Singh,Holkar Cricket Stadium,Kings XI Punjab,Kings XI Punjab,Mumbai Indians,14,14,14,Mumbai Indians,38.6,30.0,30.03830887383642,-4.0,36,12.0,1.0,1.2275510923185344,14.0,23.285714285714285
7895,2018-08-04,Yuvraj Singh,"Punjab Cricket Association IS Bindra Stadium, Mohali",Kings XI Punjab,Delhi Daredevils,Kings XI Punjab,12,22,22,Delhi Daredevils,27.4,28.2,25.50098037331114,9.0,37,4.0,0.5454545454545454,1.101969696969697,12.0,30.0
