batter,date,venue,bowling_team,recent_wicket_rate,venue_wicket_rate,opponent_wicket_rate,career_wicket_rate,strike_rate,future_wicket
JH Kallis,2008-05-21,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,0.8333333333333334,1.1666666666666667,1.0,0.9468085106382979,25.71276595744681,2
DPMD Jayawardene,2008-05-21,Wankhede Stadium,Mumbai Indians,0.5,1.0,0.9,0.8181818181818182,23.2987012987013,0
V Kohli,2008-05-21,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,1.0,1.125,0.96875,0.8930041152263375,32.84362139917695,1
JA Morkel,2008-05-21,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,0.6666666666666666,0.68,0.8181818181818182,0.5909090909090909,14.530303030303031,1
Misbah-ul-Haq,2008-05-21,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,1.1666666666666667,1.0,1.0,1.1428571428571428,16.714285714285715,1
Yuvraj Singh,2008-05-23,"Punjab Cricket Association Stadium, Mohali",Deccan Chargers,1.0,0.9230769230769231,1.0,0.864,22.0,0
Y Venugopal Rao,2008-05-23,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,0.6666666666666666,1.0,0.7777777777777778,0.803921568627451,18.784313725490197,1
SE Marsh,2008-05-23,"Punjab Cricket Association Stadium, Mohali",Deccan Chargers,0.8333333333333334,0.9047619047619048,1.0,0.9411764705882353,36.455882352941174,1
RG Sharma,2008-05-23,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,1.0,1.0,0.875,0.924,26.248,1
SB Styris,2008-05-23,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,0.6666666666666666,0.0,0.0,0.7777777777777778,14.0,1
KC Sangakkara,2008-05-23,"Punjab Cricket Association Stadium, Mohali",Deccan Chargers,1.1666666666666667,1.0909090909090908,1.0,1.0149253731343284,25.134328358208954,1
DPMD Jayawardene,2008-05-23,"Punjab Cricket Association Stadium, Mohali",Deccan Chargers,0.5,1.0,0.7142857142857143,0.8181818181818182,23.2987012987013,1
HH Gibbs,2008-05-23,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,1.0,1.0,1.0,0.8857142857142857,24.942857142857143,1
AC Gilchrist,2008-05-23,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,1.0,0.9166666666666666,1.0,0.9493670886075949,26.126582278481013,1
RV Uthappa,2008-05-24,Feroz Shah Kotla,Delhi Daredevils,0.8333333333333334,1.0,0.9047619047619048,0.9336734693877551,25.270408163265305,1
V Sehwag,2008-05-24,Feroz Shah Kotla,Mumbai Indians,0.8333333333333334,0.8484848484848485,0.9230769230769231,0.941747572815534,26.466019417475728,1
G Gambhir,2008-05-24,Feroz Shah Kotla,Mumbai Indians,1.0,1.0555555555555556,1.0476190476190477,0.8933333333333333,28.086666666666666,1
TM Dilshan,2008-05-24,Feroz Shah Kotla,Mumbai Indians,0.5,0.875,1.0,0.8163265306122449,23.26530612244898,1
KD Karthik,2008-05-24,Feroz Shah Kotla,Mumbai Indians,0.8333333333333334,0.9545454545454546,0.6538461538461539,0.8103448275862069,20.82758620689655,1
M Kaif,2008-05-24,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,0.5,1.0,1.0,0.7142857142857143,11.666666666666666,0
PA Patel,2008-05-24,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals,0.8333333333333334,1.1,0.75,0.9333333333333333,21.096296296296295,1
SM Pollock,2008-05-24,Feroz Shah Kotla,Delhi Daredevils,1.0,1.0,1.0,1.0,21.0,0
ST Jayasuriya,2008-05-24,Feroz Shah Kotla,Delhi Daredevils,0.6666666666666666,1.0,1.0,0.9655172413793104,26.448275862068964,1
S Badrinath,2008-05-24,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals,0.8333333333333334,0.76,0.625,0.734375,22.515625,0
S Dhawan,2008-05-24,Feroz Shah Kotla,Mumbai Indians,0.8333333333333334,0.9230769230769231,0.8571428571428571,0.8772727272727273,30.704545454545453,1
JA Morkel,2008-05-24,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals,0.6666666666666666,0.68,0.6,0.5909090909090909,14.530303030303031,0
YK Pathan,2008-05-24,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,0.6666666666666666,0.7142857142857143,0.7894736842105263,0.7236842105263158,21.17763157894737,1
MS Dhoni,2008-05-24,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals,0.6666666666666666,0.8372093023255814,0.625,0.6519823788546255,22.986784140969164,1
SK Raina,2008-05-24,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals,0.8333333333333334,0.8478260869565217,1.0,0.8391959798994975,27.804020100502512,0
SP Fleming,2008-05-24,"MA Chidambaram Stadium, Chepauk",Rajasthan Royals,0.8333333333333334,1.0,1.0,0.8888888888888888,20.22222222222222,0
MF Maharoof,2008-05-24,Feroz Shah Kotla,Mumbai Indians,0.6666666666666666,0.75,0.5,0.6923076923076923,13.615384615384615,1
SA Asnodkar,2008-05-24,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,0.8333333333333334,0.0,0.8,1.0,23.0,2
AM Nayar,2008-05-24,Feroz Shah Kotla,Delhi Daredevils,0.8333333333333334,0.5,0.8,0.7959183673469388,13.489795918367347,1
GC Smith,2008-05-24,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,1.3333333333333333,2.0,1.0,1.0357142857142858,26.178571428571427,1
MK Tiwary,2008-05-24,Feroz Shah Kotla,Mumbai Indians,0.3333333333333333,0.5,0.7272727272727273,0.7317073170731707,20.24390243902439,1
PP Chawla,2008-05-25,Eden Gardens,Kolkata Knight Riders,0.5,0.6923076923076923,0.375,0.6705882352941176,7.329411764705882,1
DPMD Jayawardene,2008-05-25,Eden Gardens,Kolkata Knight Riders,0.5,0.75,0.5833333333333334,0.8181818181818182,23.2987012987013,2
V Kohli,2008-05-25,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,1.1666666666666667,1.0,0.9,0.8930041152263375,32.84362139917695,1
W Jaffer,2008-05-25,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,0.8333333333333334,0.0,0.5,0.8571428571428571,17.428571428571427,1
DB Das,2008-05-25,Eden Gardens,Kings XI Punjab,1.0,0.5454545454545454,0.75,0.5714285714285714,14.095238095238095,0
B Akhil,2008-05-25,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,0.3333333333333333,0.0,0.0,0.6,6.3,1
SE Marsh,2008-05-25,Eden Gardens,Kolkata Knight Riders,0.8333333333333334,1.0,1.0,0.9411764705882353,36.455882352941174,1
AC Gilchrist,2008-05-25,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,1.0,1.0,0.9090909090909091,0.9493670886075949,26.126582278481013,1
R Dravid,2008-05-25,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,0.8333333333333334,1.0,0.9090909090909091,0.9382716049382716,26.308641975308642,1
JR Hopes,2008-05-25,Eden Gardens,Kolkata Knight Riders,1.0,1.0,1.0,0.8888888888888888,22.77777777777778,1
DJ Hussey,2008-05-25,Eden Gardens,Kings XI Punjab,0.8333333333333334,0.6923076923076923,0.75,0.8,22.016666666666666,1
RG Sharma,2008-05-25,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,1.0,0.6923076923076923,0.967741935483871,0.924,26.248,0
RP Singh,2008-05-25,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,0.5,0.3333333333333333,1.0,0.5555555555555556,1.8888888888888888,1
WP Saha,2008-05-25,Eden Gardens,Kings XI Punjab,0.5,0.7142857142857143,0.8571428571428571,0.8450704225352113,20.654929577464788,1
HH Gibbs,2008-05-25,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,1.0,1.0,0.8571428571428571,0.8857142857142857,24.942857142857143,1
KC Sangakkara,2008-05-25,Eden Gardens,Kolkata Knight Riders,1.1666666666666667,1.0,1.0,1.0149253731343284,25.134328358208954,1
SC Ganguly,2008-05-25,Eden Gardens,Kings XI Punjab,1.0,0.8666666666666667,0.8571428571428571,0.9636363636363636,24.436363636363637,1
JH Kallis,2008-05-25,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,1.0,1.3333333333333333,1.0909090909090908,0.9468085106382979,25.71276595744681,1
IK Pathan,2008-05-25,Eden Gardens,Kolkata Knight Riders,0.5,0.5,0.5833333333333334,0.6419753086419753,14.17283950617284,0
Misbah-ul-Haq,2008-05-25,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,1.1666666666666667,1.0,1.0,1.1428571428571428,16.714285714285715,0
CL White,2008-05-25,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,0.5,0.9166666666666666,0.3333333333333333,0.7727272727272727,21.363636363636363,1
Y Venugopal Rao,2008-05-25,"Rajiv Gandhi International Stadium, Uppal",Royal Challengers Bangalore,0.6666666666666666,0.8571428571428571,0.875,0.803921568627451,18.784313725490197,1
LR Shukla,2008-05-25,Eden Gardens,Kings XI Punjab,0.6666666666666666,0.8333333333333334,1.0,0.875,12.0,1
Yuvraj Singh,2008-05-25,Eden Gardens,Kolkata Knight Riders,0.8333333333333334,0.6666666666666666,0.9444444444444444,0.864,22.0,1
YK Pathan,2008-05-26,Sawai Mansingh Stadium,Mumbai Indians,0.6666666666666666,0.8333333333333334,0.7272727272727273,0.7236842105263158,21.17763157894737,1
SR Watson,2008-05-26,Sawai Mansingh Stadium,Mumbai Indians,0.6666666666666666,0.7931034482758621,1.0454545454545454,0.8928571428571429,27.614285714285714,1
ST Jayasuriya,2008-05-26,Sawai Mansingh Stadium,Rajasthan Royals,0.6666666666666666,1.0,1.0,0.9655172413793104,26.448275862068964,1
AM Nayar,2008-05-26,Sawai Mansingh Stadium,Rajasthan Royals,0.8333333333333334,1.0,0.6666666666666666,0.7959183673469388,13.489795918367347,1
SA Asnodkar,2008-05-26,Sawai Mansingh Stadium,Mumbai Indians,1.0,1.25,1.5,1.0,23.0,1
RV Uthappa,2008-05-26,Sawai Mansingh Stadium,Rajasthan Royals,1.0,0.7142857142857143,0.8235294117647058,0.9336734693877551,25.270408163265305,0
M Kaif,2008-05-26,Sawai Mansingh Stadium,Mumbai Indians,0.3333333333333333,0.4,0.5,0.7142857142857143,11.666666666666666,1
RA Jadeja,2008-05-26,Sawai Mansingh Stadium,Mumbai Indians,0.6666666666666666,0.625,0.782608695652174,0.6368715083798883,16.29608938547486,1
SR Tendulkar,2008-05-26,Sawai Mansingh Stadium,Rajasthan Royals,1.0,0.6,0.75,0.9090909090909091,29.818181818181817,0
SK Raina,2008-05-27,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,0.6666666666666666,0.6,1.0,0.8391959798994975,27.804020100502512,0
SB Styris,2008-05-27,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,0.6666666666666666,1.0,0.5,0.7777777777777778,14.0,1
PA Patel,2008-05-27,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,0.8333333333333334,0.9333333333333333,1.0,0.9333333333333333,21.096296296296295,0
HH Gibbs,2008-05-27,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,1.0,1.0,0.8333333333333334,0.8857142857142857,24.942857142857143,0
DB Ravi Teja,2008-05-27,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,1.0,0.8181818181818182,1.0,0.7916666666666666,15.208333333333334,1
JA Morkel,2008-05-27,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,0.6666666666666666,0.0,0.3333333333333333,0.5909090909090909,14.530303030303031,1
AC Gilchrist,2008-05-27,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,1.0,1.0,0.9,0.9493670886075949,26.126582278481013,1
RP Singh,2008-05-27,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,0.6666666666666666,0.3333333333333333,0.5,0.5555555555555556,1.8888888888888888,1
MS Dhoni,2008-05-27,"Rajiv Gandhi International Stadium, Uppal",Deccan Chargers,0.6666666666666666,1.1666666666666667,1.0,0.6519823788546255,22.986784140969164,0
Y Venugopal Rao,2008-05-27,"Rajiv Gandhi International Stadium, Uppal",Chennai Super Kings,0.8333333333333334,0.8571428571428571,0.7142857142857143,0.803921568627451,18.784313725490197,0
R Dravid,2008-05-28,M Chinnaswamy Stadium,Mumbai Indians,0.8333333333333334,1.0714285714285714,0.8,0.9382716049382716,26.308641975308642,1
SR Watson,2008-05-28,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,0.6666666666666666,1.0,0.8823529411764706,0.8928571428571429,27.614285714285714,1
RV Uthappa,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,1.0,0.7333333333333333,0.8636363636363636,0.9336734693877551,25.270408163265305,1
M Rawat,2008-05-28,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,0.5,0.0,0.0,0.4,5.0,1
YK Pathan,2008-05-28,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,0.6666666666666666,1.0,0.7894736842105263,0.7236842105263158,21.17763157894737,1
P Kumar,2008-05-28,M Chinnaswamy Stadium,Mumbai Indians,0.8333333333333334,0.7272727272727273,0.7777777777777778,0.5892857142857143,6.053571428571429,1
V Kohli,2008-05-28,M Chinnaswamy Stadium,Mumbai Indians,1.1666666666666667,0.9137931034482759,0.875,0.8930041152263375,32.84362139917695,1
SR Tendulkar,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.9090909090909091,29.818181818181817,0
B Akhil,2008-05-28,M Chinnaswamy Stadium,Mumbai Indians,0.3333333333333333,0.75,0.5,0.6,6.3,1
JR Hopes,2008-05-28,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,1.0,1.0,1.0,0.8888888888888888,22.77777777777778,1
SE Marsh,2008-05-28,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,0.8333333333333334,0.9047619047619048,1.2857142857142858,0.9411764705882353,36.455882352941174,1
Yuvraj Singh,2008-05-28,"Punjab Cricket Association Stadium, Mohali",Rajasthan Royals,0.8333333333333334,0.9230769230769231,0.8461538461538461,0.864,22.0,1
M Kaif,2008-05-28,"Punjab Cricket Association Stadium, Mohali",Kings XI Punjab,0.3333333333333333,1.0,1.0,0.7142857142857143,11.666666666666666,1
MV Boucher,2008-05-28,M Chinnaswamy Stadium,Mumbai Indians,0.8333333333333334,0.8571428571428571,0.3333333333333333,0.6818181818181818,17.863636363636363,1
CL White,2008-05-28,M Chinnaswamy Stadium,Mumbai Indians,0.5,0.7142857142857143,0.6,0.7727272727272727,21.363636363636363,0
ST Jayasuriya,2008-05-28,M Chinnaswamy Stadium,Royal Challengers Bangalore,0.8333333333333334,1.0,1.0,0.9655172413793104,26.448275862068964,1
S Dhawan,2008-05-30,Wankhede Stadium,Rajasthan Royals,0.8333333333333334,0.9,0.9166666666666666,0.8772727272727273,30.704545454545453,1
G Gambhir,2008-05-30,Wankhede Stadium,Rajasthan Royals,1.0,1.125,0.8125,0.8933333333333333,28.086666666666666,0
MK Tiwary,2008-05-30,Wankhede Stadium,Rajasthan Royals,0.3333333333333333,0.7142857142857143,0.875,0.7317073170731707,20.24390243902439,1
V Sehwag,2008-05-30,Wankhede Stadium,Rajasthan Royals,0.8333333333333334,1.0,0.9333333333333333,0.941747572815534,26.466019417475728,0
TM Dilshan,2008-05-30,Wankhede Stadium,Rajasthan Royals,0.6666666666666666,1.0,0.75,0.8163265306122449,23.26530612244898,1
GC Smith,2008-05-30,Wankhede Stadium,Delhi Daredevils,1.3333333333333333,1.0,1.1666666666666667,1.0357142857142858,26.178571428571427,1
KD Karthik,2008-05-30,Wankhede Stadium,Rajasthan Royals,0.8333333333333334,1.0,0.75,0.8103448275862069,20.82758620689655,1
SK Warne,2008-05-30,Wankhede Stadium,Delhi Daredevils,1.0,1.0,1.0,0.6923076923076923,7.538461538461538,1
M Kaif,2008-05-30,Wankhede Stadium,Delhi Daredevils,0.5,1.0,0.75,0.7142857142857143,11.666666666666666,1
YK Pathan,2008-05-30,Wankhede Stadium,Delhi Daredevils,0.6666666666666666,0.8,0.631578947368421,0.7236842105263158,21.17763157894737,0
M Rawat,2008-05-30,Wankhede Stadium,Delhi Daredevils,0.5,1.0,0.6666666666666666,0.4,5.0,0
MF Maharoof,2008-05-30,Wankhede Stadium,Rajasthan Royals,0.6666666666666666,1.0,1.0,0.6923076923076923,13.615384615384615,1
SR Watson,2008-05-30,Wankhede Stadium,Delhi Daredevils,0.8333333333333334,0.8181818181818182,0.6923076923076923,0.8928571428571429,27.614285714285714,1
SA Asnodkar,2008-05-30,Wankhede Stadium,Delhi Daredevils,1.0,1.0,1.0,1.0,23.0,1
RA Jadeja,2008-05-30,Wankhede Stadium,Delhi Daredevils,0.8333333333333334,1.0,0.75,0.6368715083798883,16.29608938547486,1
KC Sangakkara,2008-05-31,Wankhede Stadium,Chennai Super Kings,1.0,1.0,1.0,1.0149253731343284,25.134328358208954,1
Yuvraj Singh,2008-05-31,Wankhede Stadium,Chennai Super Kings,0.8333333333333334,0.8888888888888888,0.8,0.864,22.0,1
PP Chawla,2008-05-31,Wankhede Stadium,Chennai Super Kings,0.6666666666666666,0.5,0.6666666666666666,0.6705882352941176,7.329411764705882,0
SK Raina,2008-05-31,Wankhede Stadium,Kings XI Punjab,0.5,0.75,0.7391304347826086,0.8391959798994975,27.804020100502512,1
S Vidyut,2008-05-31,Wankhede Stadium,Kings XI Punjab,1.0,1.0,1.0,1.0,18.428571428571427,0
JR Hopes,2008-05-31,Wankhede Stadium,Chennai Super Kings,1.0,1.0,1.0,0.8888888888888888,22.77777777777778,0
PA Patel,2008-05-31,Wankhede Stadium,Kings XI Punjab,0.6666666666666666,0.9565217391304348,0.8823529411764706,0.9333333333333333,21.096296296296295,1
DPMD Jayawardene,2008-05-31,Wankhede Stadium,Chennai Super Kings,0.8333333333333334,1.0,1.0,0.8181818181818182,23.2987012987013,1
IK Pathan,2008-05-31,Wankhede Stadium,Chennai Super Kings,0.3333333333333333,0.5,0.5,0.6419753086419753,14.17283950617284,2
SE Marsh,2008-05-31,Wankhede Stadium,Chennai Super Kings,1.0,0.8333333333333334,0.7142857142857143,0.9411764705882353,36.455882352941174,1
JA Morkel,2008-06-01,Dr DY Patil Sports Academy,Rajasthan Royals,0.6666666666666666,0.6666666666666666,0.6,0.5909090909090909,14.530303030303031,1
SK Raina,2008-06-01,Dr DY Patil Sports Academy,Rajasthan Royals,0.5,0.75,1.0,0.8391959798994975,27.804020100502512,1
SR Watson,2008-06-01,Dr DY Patil Sports Academy,Chennai Super Kings,1.0,1.0,0.9166666666666666,0.8928571428571429,27.614285714285714,1
M Kaif,2008-06-01,Dr DY Patil Sports Academy,Chennai Super Kings,0.6666666666666666,1.0,1.0,0.7142857142857143,11.666666666666666,1
PA Patel,2008-06-01,Dr DY Patil Sports Academy,Rajasthan Royals,0.6666666666666666,1.0,0.75,0.9333333333333333,21.096296296296295,1
SA Asnodkar,2008-06-01,Dr DY Patil Sports Academy,Chennai Super Kings,1.0,1.0,0.8,1.0,23.0,1
RA Jadeja,2008-06-01,Dr DY Patil Sports Academy,Chennai Super Kings,0.8333333333333334,1.0,0.8,0.6368715083798883,16.29608938547486,1
YK Pathan,2008-06-01,Dr DY Patil Sports Academy,Chennai Super Kings,0.6666666666666666,0.6666666666666666,0.7894736842105263,0.7236842105263158,21.17763157894737,1
MS Dhoni,2008-06-01,Dr DY Patil Sports Academy,Rajasthan Royals,0.5,0.6666666666666666,0.625,0.6519823788546255,22.986784140969164,1
SK Warne,2008-06-01,Dr DY Patil Sports Academy,Chennai Super Kings,1.0,1.0,0.75,0.6923076923076923,7.538461538461538,1
S Badrinath,2008-06-01,Dr DY Patil Sports Academy,Rajasthan Royals,0.6666666666666666,0.5,0.625,0.734375,22.515625,1
M Rawat,2009-04-18,Newlands,Royal Challengers Bangalore,0.3333333333333333,0.0,0.5,0.4,5.0,0
SK Warne,2009-04-18,Newlands,Royal Challengers Bangalore,1.0,0.3333333333333333,1.0,0.6923076923076923,7.538461538461538,0
V Kohli,2009-04-18,Newlands,Rajasthan Royals,1.0,1.0,0.8620689655172413,0.8930041152263375,32.84362139917695,1
SA Asnodkar,2009-04-18,Newlands,Royal Challengers Bangalore,1.0,1.0,1.0,1.0,23.0,1
R Dravid,2009-04-18,Newlands,Rajasthan Royals,0.8333333333333334,1.0,0.6,0.9382716049382716,26.308641975308642,1
DJ Bravo,2009-04-18,Newlands,Chennai Super Kings,0.8333333333333334,1.0,0.8,0.6238532110091743,14.20183486238532,1
MS Dhoni,2009-04-18,Newlands,Mumbai Indians,0.6666666666666666,1.0,0.6388888888888888,0.6519823788546255,22.986784140969164,1
YK Pathan,2009-04-18,Newlands,Royal Challengers Bangalore,0.8333333333333334,1.0,0.7619047619047619,0.7236842105263158,21.17763157894737,1
RV Uthappa,2009-04-18,Newlands,Rajasthan Royals,1.0,1.0,0.8235294117647058,0.9336734693877551,25.270408163265305,1
Z Khan,2009-04-18,Newlands,Chennai Super Kings,0.6666666666666666,1.0,0.8,0.5769230769230769,4.461538461538462,0
AM Nayar,2009-04-18,Newlands,Chennai Super Kings,0.8333333333333334,1.0,0.75,0.7959183673469388,13.489795918367347,1
S Badrinath,2009-04-18,Newlands,Mumbai Indians,0.8333333333333334,1.0,0.6923076923076923,0.734375,22.515625,1
SR Tendulkar,2009-04-18,Newlands,Chennai Super Kings,0.6666666666666666,0.0,0.9166666666666666,0.9090909090909091,29.818181818181817,1
GC Smith,2009-04-18,Newlands,Royal Challengers Bangalore,1.3333333333333333,1.0,0.75,1.0357142857142858,26.178571428571427,1
SK Raina,2009-04-18,Newlands,Mumbai Indians,0.5,1.0,0.8529411764705882,0.8391959798994975,27.804020100502512,2
RA Jadeja,2009-04-18,Newlands,Royal Challengers Bangalore,0.8333333333333334,1.0,0.6086956521739131,0.6368715083798883,16.29608938547486,1
S Dhawan,2009-04-18,Newlands,Chennai Super Kings,0.8333333333333334,1.0,0.7931034482758621,0.8772727272727273,30.704545454545453,1
P Kumar,2009-04-18,Newlands,Rajasthan Royals,1.0,0.5,0.8571428571428571,0.5892857142857143,6.053571428571429,1
B Akhil,2009-04-18,Newlands,Rajasthan Royals,0.5,1.0,1.0,0.6,6.3,1
